data_path,target_path,room_corners,room_absorption,room_mics,room_source
/home/felix/rirnet/peaks_GAN_refiner/database/data/743_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/743_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[2.57447055 6.78690873 0.67288155],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/744_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/744_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[3.64720669 6.7387391  1.20615718],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/745_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/745_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[7.66691254 0.71972401 1.42505576],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/746_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/746_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[4.63028462 2.4329558  1.38425337],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/747_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/747_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[5.12558104 2.43575833 1.1199746 ],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/748_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/748_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[1.30750763 1.69382364 0.97805189],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/749_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/749_p.npy,"[[10.981797  10.981797   0.         0.        14.177142  14.177142
  14.177142  10.981797 ]
 [ 6.2422214  8.594924   8.594924   0.         0.         6.2422214
   6.2422214  6.2422214]
 [ 0.         0.         0.         0.         0.         0.
   0.         2.0037687]]","[0.24863675 0.24863675 0.24863675 0.24863675 0.24863675 0.24863675
 0.24863675 0.24863675]",[11.52627319  1.57490563  1.47901716],[3.13939369 6.75078818 1.08095527]
/home/felix/rirnet/peaks_GAN_refiner/database/data/750_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/750_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[3.61899053 0.7282338  1.34488424],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/751_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/751_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[11.30133495  2.05968338  2.67984641],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/752_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/752_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[7.35973662 4.58074406 1.76812092],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/753_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/753_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[7.57566162 5.91406244 2.59568236],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/754_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/754_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[4.54050984 0.58374247 0.90741043],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/755_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/755_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[5.85833596 5.11553765 1.49774146],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/756_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/756_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[1.77513143 3.26917807 2.35273128],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/757_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/757_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[8.0253811  1.91990895 1.54327889],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/758_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/758_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[5.7077506  5.59219771 2.10263895],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/759_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/759_p.npy,"[[10.427399   8.433677   8.433677   0.         0.        12.028605
  12.028605  10.427399  10.427399  10.427399 ]
 [ 3.1306083  3.1306083  6.722146   6.722146   0.         0.
   6.722146   6.722146   6.722146   3.1306083]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         3.2128613]]","[0.13246216 0.13246216 0.13246216 0.13246216 0.13246216 0.13246216
 0.13246216 0.13246216 0.13246216 0.13246216]",[1.13425869 5.01279955 1.52774601],[4.37834746 1.37408317 2.02104124]
/home/felix/rirnet/peaks_GAN_refiner/database/data/760_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/760_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[9.32941211 9.78377939 1.44396061],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/761_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/761_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[9.1209386  2.08236216 1.03041132],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/762_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/762_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[3.57841469 0.64476263 1.78323524],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/763_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/763_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[0.74852159 6.12951828 1.38706845],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/764_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/764_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[ 7.25518824 11.64634048  0.81840158],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/765_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/765_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[3.18723046 0.98563584 1.37782198],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/766_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/766_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[ 5.42344831 12.76999437  2.36686309],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/767_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/767_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[6.83683305 5.54886724 0.61230012],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/768_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/768_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[ 8.01183249 17.14997851  0.95421686],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/769_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/769_p.npy,"[[10.564543  10.564543   0.         0.        14.571628  14.571628
  14.571628  10.564543 ]
 [ 9.156944  17.74988   17.74988    0.         0.         9.156944
   9.156944   9.156944 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.0932195]]","[0.42623694 0.42623694 0.42623694 0.42623694 0.42623694 0.42623694
 0.42623694 0.42623694]",[ 2.83059625 10.99408996  2.52116295],[ 8.58373401 10.00071028  0.87639556]
/home/felix/rirnet/peaks_GAN_refiner/database/data/770_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/770_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[1.36340593 5.96113759 1.48139589],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/771_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/771_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[11.04140781  0.58724172  1.73071502],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/772_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/772_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[8.82068344 5.39241751 1.57424627],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/773_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/773_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[9.85129223 0.96077763 1.28711354],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/774_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/774_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[4.27606938 3.10003512 0.70257636],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/775_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/775_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[8.66022389 4.86116216 1.71751383],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/776_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/776_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[14.18485464  2.16920857  1.37647724],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/777_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/777_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[3.60368751 0.95909579 0.58833429],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/778_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/778_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[4.02965869 1.67717729 1.31250668],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/779_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/779_p.npy,"[[ 7.7367864  5.409226   5.409226   0.         0.        15.039253
  15.039253   7.7367864  7.7367864  7.7367864]
 [ 5.2746115  5.2746115  8.48994    8.48994    0.         0.
   8.48994    8.48994    8.48994    5.2746115]
 [ 0.         0.         0.         0.         0.         0.
   0.         0.         0.         2.3188822]]","[0.22381207 0.22381207 0.22381207 0.22381207 0.22381207 0.22381207
 0.22381207 0.22381207 0.22381207 0.22381207]",[13.27266324  6.24363531  1.49537829],[4.02580502 7.18701365 0.7742258 ]
/home/felix/rirnet/peaks_GAN_refiner/database/data/780_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/780_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[4.68883858 0.62556729 0.91005542],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/781_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/781_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[2.86725232 4.69936745 2.31088617],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/782_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/782_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[2.13409187 5.65084664 1.13473967],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/783_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/783_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[6.37076992 0.73032857 1.11018744],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/784_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/784_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[3.81091924 1.23124026 1.22926558],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/785_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/785_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[6.9354777  4.69921703 0.69541681],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/786_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/786_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[2.2167414  2.88566155 1.15334743],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/787_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/787_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[6.14171635 5.50187762 2.04183981],[6.14608152 5.19148821 0.69721596]
/home/felix/rirnet/peaks_GAN_refiner/database/data/788_d.npy,/home/felix/rirnet/peaks_GAN_refiner/database/data/788_p.npy,"[[ 7.6875143  7.6875143  0.         0.        12.387183  12.387183
  12.387183   7.6875143]
 [ 2.060384   7.725669   7.725669   0.         0.         2.060384
   2.060384   2.060384 ]
 [ 0.         0.         0.         0.         0.         0.
   0.         3.06353  ]]","[0.21688428 0.21688428 0.21688428 0.21688428 0.21688428 0.21688428
 0.21688428 0.21688428]",[3.58068047 1.03037779 0.69623543],[6.14608152 5.19148821 0.69721596]
